414,51925,10,19.2,1024.0
415,52050,11,19.2,1024.0
416,52175,12,19.2,1024.0
417,52300,4,19.2,1024.0
418,52425,5,19.2,1024.0
419,52550,6,19.2,1024.0
420,52675,7,19.2,1024.0
421,52800,8,19.2,1024.0
422,52925,9,19.2,1024.0
423,53050,10,19.2,1024.0
424,53175,11,19.2,1024.0
425,53300,12,19.2,1024.0
426,53425,1,19.2,1024.0
427,53550,2,19.2,1023.9
428,53675,3,19.2,1024.0
429,53800,4,19.2,1024.0
430,53950,5,19.2,1024.0
431,54050,6,19.2,1023.9
432,54175,7,19.2,1024.0
433,54300,8,19.2,1023.9
434,54425,9,19.2,1023.9
435,54550,10,19.2,1024.0
436,54675,11,19.2,1024.0
437,54800,12,19.2,1024.0
438,54925,13,19.2,1024.0
439,55050,14,19.2,1024.0
440,55175,15,19.2,1024.0
441,55325,1,19.2,1024.0
442,55425,2,19.2,1024.0
443,55575,3,19.2,1024.0
444,55675,4,19.2,1024.0
445,55800,5,19.2,1024.0
446,55925,6,19.2,1024.0
447,56050,7,19.2,1024.0
448,56175,8,19.2,1024.0
449,56300,9,19.2,1024.0
450,56425,10,19.2,1024.0
451,56550,11,19.2,1024.0
452,56700,12,19.2,1024.0
453,56800,4,19.2,1024.0
454,56950,5,19.2,1024.0
455,57050,6,19.2,1024.0
456,57200,7,19.2,1024.0
457,57300,8,19.2,1024.0
458,57450,9,19.2,1024.0
459,57550,10,19.2,1024.0
460,57675,11,19.2,1024.0
461,57800,12,19.2,1024.0
462,57950,1,19.2,1024.0
463,58075,2,19.2,1024.0
464,58200,3,19.2,1023.9
465,58325,4,19.2,1024.0
466,58450,5,19.2,1024.0
467,58575,6,19.2,1024.0
468,58700,7,19.2,1024.0
469,58825,8,19.2,1024.0
470,58950,9,19.2,1023.9
471,59075,10,19.2,1023.9
472,59200,11,19.2,1024.0
473,59325,12,19.2,1023.9
474,59450,13,19.2,1024.0
475,59575,14,19.2,1023.9
476,59700,15,19.2,1024.0
477,59825,1,19.2,1024.0
478,59950,2,19.2,1023.9
479,60075,3,19.2,1024.0
480,60200,4,19.2,1024.0
481,60325,5,19.2,1024.0
482,60450,6,19.2,1024.0
483,60575,7,19.2,1024.0
484,60700,8,19.2,1024.0
485,60825,9,19.2,1024.0
486,60950,10,19.2,1024.0
487,61075,11,19.2,1024.0
488,61200,12,19.2,1023.9
489,61325,4,19.2,1023.9
490,61450,5,19.2,1023.9
491,61575,6,19.2,1023.9
492,61700,7,19.2,1023.9
493,61825,8,19.2,1024.0
494,61950,9,19.2,1023.9
495,62075,10,19.2,1023.9
496,62200,11,19.2,1023.9
497,62325,12,19.2,1023.9
498,62475,1,19.2,1023.9
499,62575,2,19.2,1023.9
500,62725,3,19.2,1023.9
501,62825,4,19.2,1023.9
502,62975,5,19.2,1023.9
503,63075,6,19.2,1023.9
504,63225,7,19.2,1023.9
505,63350,8,19.2,1023.9
506,63475,9,19.2,1023.9
507,63600,10,19.2,1023.9
508,63700,11,19.2,1023.9
509,63850,12,19.2,1023.9
510,63950,13,19.2,1023.9
511,64100,14,19.2,1023.9
512,64200,15,19.2,1023.8
513,64350,1,19.2,1023.8
514,64475,2,19.2,1023.9
515,64600,3,19.2,1023.8
516,64725,4,19.2,1023.9
517,64850,5,19.2,1023.8
518,64975,6,19.2,1023.9
519,65100,7,19.2,1023.8
520,65225,8,19.2,1023.8
521,65350,9,19.2,1023.8
522,65475,10,19.2,1023.8
523,65575,11,19.2,1023.8
524,65725,12,19.2,1023.8
525,65850,4,19.2,1023.8
526,65975,5,19.2,1023.8
527,66100,6,19.2,1023.8
528,66225,7,19.2,1023.8
529,66350,8,19.2,1023.8
530,66475,9,19.2,1023.8
531,66600,10,19.2,1023.8
532,66725,11,19.2,1023.8
533,66850,12,19.2,1023.8
534,66975,1,19.2,1023.8
535,67100,2,19.2,1023.8
536,67225,3,19.2,1023.8
537,67350,4,19.2,1023.8
538,67475,5,19.2,1023.8
539,67600,6,19.2,1023.8
540,67725,7,19.2,1023.8
541,67850,8,19.2,1023.8
542,67975,9,19.2,1023.8
543,68100,10,19.2,1023.8
544,68225,11,19.2,1023.8
545,68350,12,19.2,1023.8
546,68475,13,19.2,1023.8
547,68600,14,19.2,1023.8
548,68725,15,19.2,1023.8
549,68850,1,19.2,1023.8
550,68975,2,19.2,1023.8
551,69100,3,19.2,1023.8
552,69225,4,19.2,1023.8
553,69350,5,19.2,1023.8
554,69475,6,19.2,1023.8
555,69600,7,19.2,1023.8
556,69725,8,19.2,1023.8
557,69850,9,19.2,1023.8
558,69975,10,19.2,1023.8
559,70100,11,19.2,1023.8
560,70225,12,19.2,1023.8
561,70350,4,19.2,1023.8
562,70475,5,19.2,1023.8
563,70600,6,19.2,1023.8
564,70725,7,19.2,1023.8
565,70850,8,19.2,1023.8
566,70975,9,19.2,1023.8
567,71100,10,19.2,1023.8
568,71225,11,19.2,1023.8
569,71350,12,19.2,1023.8
570,71500,1,19.2,1023.8
571,71625,2,19.2,1023.8
572,71750,3,19.2,1023.8
573,71875,4,19.2,1023.8
574,72000,5,19.2,1023.8
575,72125,6,19.2,1023.8
576,72250,7,19.2,1023.8
577,72375,8,19.2,1023.8
578,72500,9,19.2,1023.8
579,72625,10,19.2,1023.8
580,72750,11,19.2,1023.8
581,72875,12,19.2,1023.8
582,73000,13,19.2,1023.8
583,73125,14,19.2,1023.8
584,73250,15,19.2,1023.8
585,73375,1,19.2,1023.8
586,73500,2,19.2,1023.8
587,73625,3,19.2,1023.8
588,73750,4,19.2,1023.8
589,73875,5,19.2,1023.8
590,74000,6,19.2,1023.8
591,74125,7,19.2,1023.8
592,74250,8,19.2,1023.8
593,74375,9,19.2,1023.8
594,74500,10,19.2,1023.8
595,74625,11,19.2,1023.8
596,74750,12,19.2,1023.8
597,74875,4,19.2,1023.7
598,75000,5,19.2,1023.8
599,75125,6,19.2,1023.8
600,75250,7,19.2,1023.8
601,75375,8,19.2,1023.8
602,75500,9,19.2,1023.8
603,75625,10,19.2,1023.8
604,75750,11,19.2,1023.8
605,75875,12,19.2,1023.8
606,76000,1,19.2,1023.8
607,76125,2,19.2,1023.8
608,76250,3,19.2,1023.8
609,76375,4,19.2,1023.7
610,76500,5,19.2,1023.8
611,76625,6,19.2,1023.8
612,76750,7,19.2,1023.7
613,76875,8,19.2,1023.7
614,77000,9,19.2,1023.8
615,77125,10,19.2,1023.8
616,77250,11,19.2,1023.8
617,77375,12,19.2,1023.8
618,77500,13,19.2,1023.8
619,77625,14,19.2,1023.8
620,77750,15,19.2,1023.8
621,77875,1,19.2,1023.8
622,78000,2,19.2,1023.8
623,78125,3,19.2,1023.7
624,78250,4,19.2,1023.8
625,78375,5,19.2,1023.8
626,78500,6,19.2,1023.8
627,78625,7,19.2,1023.8
628,78750,8,19.2,1023.8
629,78875,9,19.2,1023.8
630,79000,10,19.2,1023.8
631,79125,11,19.2,1023.8
632,79250,12,19.2,1023.8
633,79375,4,19.2,1023.7
634,79500,5,19.2,1023.8
635,79625,6,19.2,1023.8
636,79750,7,19.2,1023.8
637,79875,8,19.2,1023.8
638,80000,9,19.2,1023.8
639,80125,10,19.2,1023.8
640,80250,11,19.2,1023.8
641,80375,12,19.2,1023.8
642,80525,1,19.2,1023.8
643,80650,2,19.2,1023.8
644,80775,3,19.2,1023.8
645,80900,4,19.2,1023.8
646,81025,5,19.1,1023.8
647,81150,6,19.2,1023.8
648,81275,7,19.2,1023.8
649,81400,8,19.1,1023.8
650,81525,9,19.2,1023.7
651,81650,10,19.2,1023.8
652,81775,11,19.2,1023.7
653,81900,12,19.2,1023.7
654,82025,13,19.2,1023.8
655,82150,14,19.2,1023.8
656,82275,15,19.2,1023.8
657,82400,1,19.2,1023.7
658,82525,2,19.2,1023.7
659,82650,3,19.2,1023.8
660,82775,4,19.2,1023.8
661,82900,5,19.2,1023.8
662,83025,6,19.2,1023.8
663,83150,7,19.2,1023.8
664,83275,8,19.2,1023.7
665,83400,9,19.2,1023.7
666,83525,10,19.2,1023.7
667,83650,11,19.2,1023.7
668,83775,12,19.2,1023.7
669,83900,4,19.2,1023.7
670,84025,5,19.2,1023.8
671,84150,6,19.2,1023.7
672,84275,7,19.2,1023.7
673,84400,8,19.2,1023.7
674,84525,9,19.2,1023.7
675,84650,10,19.2,1023.8
676,84775,11,19.2,1023.7
677,84900,12,19.2,1023.7
678,85050,1,19.2,1023.7
679,85150,2,19.1,1023.7
680,85300,3,19.2,1023.7
681,85400,4,19.1,1023.7
682,85550,5,19.2,1023.7
683,85650,6,19.2,1023.7
684,85775,7,19.2,1023.7
685,85900,8,19.1,1023.7
686,86025,9,19.1,1023.7
687,86150,10,19.1,1023.7
688,86275,11,19.2,1023.7
689,86425,12,19.2,1023.7
690,86525,13,19.2,1023.7
691,86675,14,19.1,1023.7
692,86775,15,19.2,1023.7
693,86925,1,19.2,1023.7
694,87025,2,19.1,1023.7
695,87175,3,19.1,1023.7
696,87275,4,19.2,1023.7
697,87400,5,19.2,1023.7
698,87525,6,19.2,1023.7
699,87650,7,19.2,1023.7
700,87800,8,19.2,1023.7
701,87900,9,19.2,1023.7
702,88050,10,19.2,1023.7
703,88150,11,19.2,1023.7
704,88300,12,19.2,1023.7
705,88400,4,19.1,1023.7
706,88550,5,19.1,1023.7
707,88650,6,19.2,1023.7
708,88800,7,19.2,1023.7
709,88900,8,19.2,1023.7
710,89050,9,19.2,1023.7
711,89175,10,19.2,1023.7
712,89275,11,19.2,1023.7
713,89425,12,19.2,1023.7
714,89550,1,19.2,1023.7
715,89675,2,19.2,1023.7
716,89800,3,19.0,1023.6
717,89925,4,19.2,1023.7
718,90050,5,19.2,1023.7
719,90175,6,19.1,1023.6
720,90300,7,19.2,1023.7
721,90425,8,19.2,1023.7
722,90550,9,19.2,1023.7
723,90675,10,19.2,1023.7
724,90800,11,19.2,1023.7
725,90925,12,19.2,1023.7
726,91050,13,19.2,1023.7
727,91175,14,19.2,1023.7
728,91300,15,19.2,1023.7
729,91425,1,19.2,1023.7
730,91550,2,19.2,1023.7
731,91675,3,19.2,1023.7
732,91800,4,19.2,1023.7
733,91925,5,19.2,1023.7
734,92050,6,19.2,1023.7
735,92175,7,19.2,1023.7
736,92300,8,19.1,1023.7
737,92425,9,19.2,1023.7
738,92550,10,19.2,1023.7
739,92675,11,19.1,1023.7
740,92800,12,19.2,1023.7
741,92925,4,19.2,1023.7
742,93050,5,19.2,1023.7
743,93175,6,19.2,1023.7
744,93300,7,19.2,1023.7
745,93425,8,19.2,1023.7
746,93550,9,19.1,1023.7
747,93675,10,19.2,1023.7
748,93800,11,19.2,1023.7
749,93925,12,19.2,1023.7
750,94075,1,19.2,1023.6
751,94200,2,19.2,1023.7
752,94325,3,19.2,1023.7
753,94450,4,19.2,1023.7
754,94575,5,19.2,1023.6
755,94700,6,19.2,1023.7
756,94825,7,19.2,1023.6
757,94950,8,19.2,1023.7
758,95075,9,19.2,1023.6
759,95200,10,19.2,1023.7
760,95300,11,19.2,1023.7
761,95450,12,19.2,1023.7
762,95575,13,19.2,1023.6
763,95700,14,19.2,1023.7
764,95825,15,19.2,1023.7
765,95950,1,19.2,1023.7
766,96075,2,19.2,1023.7
767,96200,3,19.2,1023.7
768,96325,4,19.2,1023.6
769,96450,5,19.2,1023.7
770,96575,6,19.2,1023.7
771,96700,7,19.2,1023.7
772,96825,8,19.2,1023.6
773,96950,9,19.2,1023.7
774,97075,10,19.1,1023.7
775,97200,11,19.2,1023.7
776,97325,12,19.2,1023.7
777,97450,4,19.2,1023.7
778,97575,5,19.2,1023.6
779,97700,6,19.2,1023.6
780,97825,7,19.1,1023.7
781,97950,8,19.1,1023.6
782,98075,9,19.2,1023.6
783,98200,10,19.2,1023.7
784,98325,11,19.2,1023.7
785,98450,12,19.2,1023.7
786,98575,1,19.1,1023.7
787,98700,2,19.2,1023.6
788,98825,3,19.2,1023.7
789,98950,4,19.2,1023.6
790,99075,5,19.2,1023.7
791,99200,6,19.2,1023.7
792,99325,7,19.2,1023.7
793,99450,8,19.2,1023.6
794,99575,9,19.2,1023.6
795,99700,10,19.2,1023.6
796,99825,11,19.2,1023.6
797,99950,12,19.2,1023.6
798,100075,13,19.2,1023.6
799,100200,14,19.2,1023.6
800,100325,15,19.1,1023.6
801,100450,1,19.0,1023.6
802,100575,2,19.2,1023.6
803,100700,3,19.2,1023.6
804,100825,4,19.2,1023.6
805,100950,5,19.1,1023.7
806,101075,6,19.2,1023.6
807,101200,7,19.2,1023.6
808,101325,8,19.1,1023.6
809,101450,9,19.2,1023.6
810,101575,10,19.1,1023.6
811,101700,11,19.1,1023.7
812,101825,12,19.2,1023.6
813,101950,4,19.2,1023.6
814,102075,5,19.2,1023.6
815,102200,6,19.2,1023.6
816,102325,7,19.2,1023.6
817,102450,8,19.2,1023.6
818,102575,9,19.2,1023.6
819,102700,10,19.2,1023.6
820,102825,11,19.2,1023.6
821,102950,12,19.2,1023.6
822,103100,1,19.2,1023.6
823,103225,2,19.2,1023.6
824,103350,3,19.1,1023.6
825,103475,4,19.2,1023.6
826,103600,5,19.2,1023.6
827,103725,6,19.2,1023.6
828,103850,7,19.1,1023.7
829,103975,8,19.2,1023.6
830,104100,9,19.1,1023.7
831,104225,10,19.2,1023.6
832,104350,11,19.2,1023.6
833,104475,12,19.1,1023.6
834,104600,13,19.0,1023.6
835,104725,14,19.1,1023.6
836,104850,15,19.2,1023.6
837,104975,1,19.2,1023.6
838,105100,2,19.1,1023.6
839,105225,3,19.2,1023.6
840,105350,4,19.2,1023.6
841,105475,5,19.2,1023.6
842,105600,6,19.1,1023.6
843,105725,7,19.2,1023.6
844,105850,8,19.2,1023.6
845,105975,9,19.2,1023.6
846,106100,10,19.1,1023.6
847,106225,11,19.1,1023.6
848,106350,12,19.0,1023.6
849,106475,4,19.2,1023.6
850,106600,5,19.2,1023.6
851,106725,6,19.2,1023.6
852,106850,7,19.2,1023.6
853,106975,8,19.2,1023.6
854,107100,9,19.2,1023.6
855,107225,10,19.2,1023.6
856,107350,11,19.1,1023.6
857,107475,12,19.2,1023.6
858,107600,1,19.2,1023.6
859,107725,2,19.2,1023.6
860,107850,3,19.2,1023.6
861,107975,4,19.2,1023.6
862,108100,5,19.2,1023.6
863,108225,6,19.2,1023.6
864,108350,7,19.2,1023.6
865,108475,8,19.2,1023.6
866,108600,9,19.2,1023.6
867,108725,10,19.0,1023.6
868,108850,11,19.2,1023.6
869,108975,12,19.2,1023.6
870,109100,13,19.2,1023.6
871,109225,14,19.2,1023.6
872,109350,15,19.2,1023.6
873,109475,1,19.1,1023.6
874,109600,2,19.0,1023.6
