1;2021:6:28:11:59:46;4;9;20,7;1013,5
2;2021:6:28:12:0:16;34;10;20,6;1013,5
3;2021:6:28:12:0:46;64;11;20,7;1013,5
4;2021:6:28:12:1:16;94;12;20,7;1013,5
5;2021:6:28:12:1:46;124;13;20,7;1013,5
6;2021:6:28:12:2:16;154;14;20,7;1013,5
7;2021:6:28:12:2:45;183;15;20,7;1013,5
8;2021:6:28:12:3:16;214;1;20,7;1013,5
9;2021:6:28:12:3:46;244;2;20,7;1013,5
10;2021:6:28:12:4:16;274;3;20,7;1013,6
11;2021:6:28:12:4:46;304;4;20,7;1013,6
12;2021:6:28:12:5:16;334;5;20,7;1013,5
13;2021:6:28:12:5:46;364;6;20,7;1013,6
14;2021:6:28:12:6:16;394;7;20,7;1013,6
15;2021:6:28:12:6:46;424;8;20,6;1013,6
16;2021:6:28:12:7:16;454;9;20,5;1013,6
17;2021:6:28:12:7:46;484;10;20,7;1013,6
18;2021:6:28:12:8:16;514;11;20,5;1013,6
19;2021:6:28:12:8:46;544;12;20,7;1013,7
20;2021:6:28:12:9:16;574;13;20,7;1013,6
21;2021:6:28:12:9:46;604;14;20,7;1013,7
22;2021:6:28:12:10:16;634;15;20,5;1013,7
23;2021:6:28:12:10:46;664;1;20,5;1013,8
24;2021:6:28:12:11:16;694;2;20,6;1013,7
25;2021:6:28:12:11:46;724;3;20,5;1013,8
26;2021:6:28:12:12:16;754;4;20,7;1013,8
27;2021:6:28:12:12:46;784;5;20,7;1013,8
28;2021:6:28:12:13:16;814;6;20,6;1013,8
29;2021:6:28:12:13:46;844;7;20,5;1013,8
30;2021:6:28:12:14:16;874;8;20,6;1013,8
31;2021:6:28:12:14:46;904;9;20,7;1013,8
32;2021:6:28:12:15:16;934;10;20,5;1013,8
33;2021:6:28:12:15:46;964;11;20,7;1013,8
34;2021:6:28:12:16:16;994;12;20,5;1013,9
35;2021:6:28:12:16:46;1024;13;20,6;1013,8
36;2021:6:28:12:17:16;1054;14;20,6;1013,8
37;2021:6:28:12:17:46;1084;15;20,5;1013,8
38;2021:6:28:12:18:17;1115;1;20,7;1013,9
39;2021:6:28:12:18:47;1145;2;20,6;1013,9
40;2021:6:28:12:19:17;1175;3;20,6;1013,9
41;2021:6:28:12:19:47;1205;4;20,7;1013,9
42;2021:6:28:12:20:17;1235;5;20,5;1014,0
43;2021:6:28:12:20:47;1265;6;20,6;1013,9
44;2021:6:28:12:21:17;1295;7;20,7;1014,0
45;2021:6:28:12:21:47;1325;8;20,5;1014,0
46;2021:6:28:12:22:17;1355;9;20,6;1014,0
47;2021:6:28:12:22:47;1385;10;20,7;1014,0
48;2021:6:28:12:23:17;1415;11;20,7;1014,0
49;2021:6:28:12:23:47;1445;12;20,7;1014,1
50;2021:6:28:12:24:17;1475;13;20,7;1014,1
51;2021:6:28:12:24:47;1505;14;20,7;1014,0
52;2021:6:28:12:25:17;1535;15;20,7;1014,0
53;2021:6:28:12:25:47;1565;1;20,6;1014,1
54;2021:6:28:12:26:17;1595;2;20,7;1014,0
55;2021:6:28:12:26:47;1625;3;20,6;1014,1
56;2021:6:28:12:27:17;1655;4;20,7;1014,1
57;2021:6:28:12:27:47;1685;5;20,7;1014,1
58;2021:6:28:12:28:17;1715;6;20,5;1014,1
59;2021:6:28:12:28:47;1745;7;20,7;1014,1
60;2021:6:28:12:29:17;1775;8;20,6;1014,1
61;2021:6:28:12:29:47;1805;9;20,6;1014,1
62;2021:6:28:12:30:17;1835;10;20,7;1014,1
63;2021:6:28:12:30:47;1865;11;20,7;1014,0
64;2021:6:28:12:31:17;1895;12;20,7;1014,1
65;2021:6:28:12:31:47;1925;13;20,7;1014,1
66;2021:6:28:12:32:17;1955;14;20,7;1014,1
67;2021:6:28:12:32:47;1985;15;20,7;1014,1
68;2021:6:28:12:33:17;2015;1;20,6;1014,1
69;2021:6:28:12:33:48;2046;2;20,7;1014,1
70;2021:6:28:12:34:18;2076;3;20,5;1014,1
71;2021:6:28:12:34:47;2105;4;20,7;1014,2
72;2021:6:28:12:35:17;2135;5;20,5;1014,1
73;2021:6:28:12:35:48;2166;6;20,7;1014,2
74;2021:6:28:12:36:18;2196;7;20,5;1014,2
75;2021:6:28:12:36:47;2225;8;20,5;1014,2
76;2021:6:28:12:37:17;2255;9;20,5;1014,2
77;2021:6:28:12:37:48;2286;10;20,6;1014,3
78;2021:6:28:12:38:18;2316;11;20,5;1014,2
79;2021:6:28:12:38:47;2345;12;20,7;1014,2
80;2021:6:28:12:39:17;2375;13;20,5;1014,2
81;2021:6:28:12:39:48;2406;14;20,5;1014,3
82;2021:6:28:12:40:17;2435;15;20,5;1014,2
83;2021:6:28:12:40:48;2466;1;20,5;1014,2
84;2021:6:28:12:41:18;2496;2;20,5;1014,2
85;2021:6:28:12:41:48;2526;3;20,6;1014,2
86;2021:6:28:12:42:18;2556;4;20,5;1014,2
87;2021:6:28:12:42:48;2586;5;20,5;1014,2
88;2021:6:28:12:43:18;2616;6;20,5;1014,2
89;2021:6:28:12:43:48;2646;7;20,5;1014,2
90;2021:6:28:12:44:18;2676;8;20,7;1014,3
91;2021:6:28:12:44:48;2706;9;20,5;1014,2
92;2021:6:28:12:45:18;2736;10;20,6;1014,3
93;2021:6:28:12:45:48;2766;11;20,5;1014,3
94;2021:6:28:12:46:18;2796;12;20,6;1014,3
95;2021:6:28:12:46:48;2826;13;20,6;1014,3
96;2021:6:28:12:47:18;2856;14;20,5;1014,3
97;2021:6:28:12:47:48;2886;15;20,5;1014,3
98;2021:6:28:12:48:18;2916;1;20,5;1014,3
99;2021:6:28:12:48:48;2946;2;20,5;1014,3
100;2021:6:28:12:49:18;2976;3;20,5;1014,3
101;2021:6:28:12:49:48;3006;4;20,5;1014,3
102;2021:6:28:12:50:18;3036;5;20,5;1014,3
103;2021:6:28:12:50:48;3066;6;20,5;1014,3
104;2021:6:28:12:51:18;3096;7;20,5;1014,3
105;2021:6:28:12:51:48;3126;8;20,5;1014,4
106;2021:6:28:12:52:18;3156;9;20,5;1014,3
107;2021:6:28:12:52:48;3186;10;20,5;1014,3
108;2021:6:28:12:53:18;3216;11;20,5;1014,3
109;2021:6:28:12:53:48;3246;12;20,5;1014,3
110;2021:6:28:12:54:18;3276;13;20,5;1014,3
111;2021:6:28:12:54:48;3306;14;20,5;1014,3
112;2021:6:28:12:55:18;3336;15;20,5;1014,3
113;2021:6:28:12:55:49;3367;1;20,5;1014,3
114;2021:6:28:12:56:19;3397;2;20,5;1014,3
115;2021:6:28:12:56:49;3427;3;20,5;1014,3
116;2021:6:28:12:57:19;3457;4;20,5;1014,3
117;2021:6:28:12:57:49;3487;5;20,5;1014,4
118;2021:6:28:12:58:19;3517;6;20,5;1014,3
119;2021:6:28:12:58:49;3547;7;20,5;1014,4
120;2021:6:28:12:59:19;3577;8;20,5;1014,4
121;2021:6:28:12:59:49;3607;9;20,5;1014,4
122;2021:6:28:13:0:19;3637;10;20,5;1014,4
123;2021:6:28:13:0:48;3666;11;20,5;1014,4
124;2021:6:28:13:1:19;3697;12;20,5;1014,4
125;2021:6:28:13:1:49;3727;13;20,5;1014,4
126;2021:6:28:13:2:19;3757;14;20,5;1014,4
127;2021:6:28:13:2:48;3786;15;20,5;1014,4
128;2021:6:28:13:3:19;3817;1;20,5;1014,4
129;2021:6:28:13:3:49;3847;2;20,5;1014,4
130;2021:6:28:13:4:19;3877;3;20,5;1014,4
131;2021:6:28:13:4:49;3907;4;20,5;1014,4
132;2021:6:28:13:5:19;3937;5;20,5;1014,4
133;2021:6:28:13:5:49;3967;6;20,5;1014,4
134;2021:6:28:13:6:19;3997;7;20,5;1014,5
135;2021:6:28:13:6:49;4027;8;20,5;1014,4
136;2021:6:28:13:7:19;4057;9;20,5;1014,5
137;2021:6:28:13:7:49;4087;10;20,5;1014,4
138;2021:6:28:13:8:19;4117;11;20,5;1014,4
139;2021:6:28:13:8:49;4147;12;20,5;1014,5
140;2021:6:28:13:9:19;4177;13;20,5;1014,5
141;2021:6:28:13:9:49;4207;14;20,4;1014,5
142;2021:6:28:13:10:19;4237;15;20,5;1014,5
143;2021:6:28:13:10:49;4267;1;20,2;1014,5
144;2021:6:28:13:11:19;4297;2;20,4;1014,5
145;2021:6:28:13:11:49;4327;3;20,4;1014,4
146;2021:6:28:13:12:19;4357;4;20,2;1014,5
147;2021:6:28:13:12:49;4387;5;20,4;1014,5
148;2021:6:28:13:13:19;4417;6;20,4;1014,5
149;2021:6:28:13:13:49;4447;7;20,5;1014,5
150;2021:6:28:13:14:19;4477;8;20,5;1014,5
151;2021:6:28:13:14:49;4507;9;20,5;1014,5
152;2021:6:28:13:15:19;4537;10;20,2;1014,5
153;2021:6:28:13:15:49;4567;11;20,5;1014,5
154;2021:6:28:13:16:19;4597;12;20,2;1014,5
155;2021:6:28:13:16:49;4627;13;20,5;1014,5
156;2021:6:28:13:17:19;4657;14;20,5;1014,6
157;2021:6:28:13:17:49;4687;15;20,5;1014,6
158;2021:6:28:13:18:20;4718;1;20,5;1014,6
159;2021:6:28:13:18:50;4748;2;20,5;1014,6
160;2021:6:28:13:19:20;4778;3;20,5;1014,5
161;2021:6:28:13:19:50;4808;4;20,5;1014,6
162;2021:6:28:13:20:20;4838;5;20,4;1014,6
163;2021:6:28:13:20:50;4868;6;20,5;1014,6
164;2021:6:28:13:21:20;4898;7;20,5;1014,6
165;2021:6:28:13:21:50;4928;8;20,5;1014,6
166;2021:6:28:13:22:20;4958;9;20,5;1014,6
167;2021:6:28:13:22:50;4988;10;20,5;1014,6
168;2021:6:28:13:23:20;5018;11;20,4;1014,6
169;2021:6:28:13:23:50;5048;12;20,5;1014,5
170;2021:6:28:13:24:20;5078;13;20,4;1014,6
171;2021:6:28:13:24:50;5108;14;20,4;1014,6
172;2021:6:28:13:25:20;5138;15;20,2;1014,6
173;2021:6:28:13:25:50;5168;1;20,5;1014,7
174;2021:6:28:13:26:20;5198;2;20,4;1014,6
175;2021:6:28:13:26:50;5228;3;20,4;1014,6
176;2021:6:28:13:27:20;5258;4;20,4;1014,6
177;2021:6:28:13:27:50;5288;5;20,5;1014,6
178;2021:6:28:13:28:20;5318;6;20,4;1014,6
179;2021:6:28:13:28:50;5348;7;20,4;1014,6
180;2021:6:28:13:29:20;5378;8;20,2;1014,6
181;2021:6:28:13:29:50;5408;9;20,2;1014,6
182;2021:6:28:13:30:20;5438;10;20,4;1014,6
183;2021:6:28:13:30:50;5468;11;20,2;1014,5
184;2021:6:28:13:31:20;5498;12;20,5;1014,5
185;2021:6:28:13:31:50;5528;13;20,2;1014,5
186;2021:6:28:13:32:20;5558;14;20,4;1014,5
187;2021:6:28:13:32:50;5588;15;20,2;1014,5
188;2021:6:28:13:33:21;5619;1;20,5;1014,5
189;2021:6:28:13:33:51;5649;2;20,5;1014,5
190;2021:6:28:13:34:20;5678;3;20,4;1014,5
191;2021:6:28:13:34:51;5709;4;20,5;1014,5
192;2021:6:28:13:35:21;5739;5;20,4;1014,5
193;2021:6:28:13:35:50;5768;6;20,4;1014,6
194;2021:6:28:13:36:20;5798;7;20,4;1014,6
195;2021:6:28:13:36:50;5828;8;20,2;1014,5
196;2021:6:28:13:37:21;5859;9;20,4;1014,6
197;2021:6:28:13:37:50;5888;10;20,5;1014,6
198;2021:6:28:13:38:20;5918;11;20,2;1014,6
199;2021:6:28:13:38:50;5948;12;20,5;1014,6
200;2021:6:28:13:39:21;5979;13;20,2;1014,6
201;2021:6:28:13:39:50;6008;14;20,4;1014,6
202;2021:6:28:13:40:20;6038;15;20,4;1014,6
203;2021:6:28:13:40:51;6069;1;20,2;1014,6
204;2021:6:28:13:41:21;6099;2;20,2;1014,6
205;2021:6:28:13:41:51;6129;3;20,2;1014,6
206;2021:6:28:13:42:21;6159;4;20,2;1014,6
207;2021:6:28:13:42:51;6189;5;20,2;1014,6
208;2021:6:28:13:43:21;6219;6;20,2;1014,6
209;2021:6:28:13:43:51;6249;7;20,4;1014,6
210;2021:6:28:13:44:21;6279;8;20,2;1014,6
211;2021:6:28:13:44:51;6309;9;20,2;1014,6
212;2021:6:28:13:45:21;6339;10;20,2;1014,6
213;2021:6:28:13:45:51;6369;11;20,2;1014,6
214;2021:6:28:13:46:21;6399;12;20,2;1014,6
215;2021:6:28:13:46:51;6429;13;20,2;1014,6
216;2021:6:28:13:47:21;6459;14;20,2;1014,6
217;2021:6:28:13:47:51;6489;15;20,2;1014,6
218;2021:6:28:13:48:21;6519;1;20,2;1014,6
219;2021:6:28:13:48:51;6549;2;20,2;1014,6
220;2021:6:28:13:49:21;6579;3;20,2;1014,6
221;2021:6:28:13:49:51;6609;4;20,2;1014,6
222;2021:6:28:13:50:21;6639;5;20,2;1014,6
223;2021:6:28:13:50:51;6669;6;20,2;1014,6
224;2021:6:28:13:51:21;6699;7;20,2;1014,6
225;2021:6:28:13:51:51;6729;8;20,2;1014,7
226;2021:6:28:13:52:21;6759;9;20,2;1014,6
227;2021:6:28:13:52:51;6789;10;20,2;1014,5
228;2021:6:28:13:53:21;6819;11;20,2;1014,6
229;2021:6:28:13:53:51;6849;12;20,2;1014,5
230;2021:6:28:13:54:21;6879;13;20,2;1014,6
231;2021:6:28:13:54:51;6909;14;20,2;1014,5
232;2021:6:28:13:55:21;6939;15;20,2;1014,5
233;2021:6:28:13:55:52;6970;1;20,2;1014,5
234;2021:6:28:13:56:22;7000;2;20,2;1014,5
235;2021:6:28:13:56:52;7030;3;20,2;1014,5
236;2021:6:28:13:57:22;7060;4;20,2;1014,5
237;2021:6:28:13:57:52;7090;5;20,2;1014,5
238;2021:6:28:13:58:22;7120;6;20,2;1014,5
239;2021:6:28:13:58:52;7150;7;20,2;1014,6
240;2021:6:28:13:59:22;7180;8;20,2;1014,5
241;2021:6:28:13:59:52;7210;9;20,2;1014,6
242;2021:6:28:14:0:21;7239;10;20,2;1014,6
243;2021:6:28:14:0:52;7270;11;20,2;1014,6
244;2021:6:28:14:1:22;7300;12;20,2;1014,6
245;2021:6:28:14:1:51;7329;13;20,2;1014,6
246;2021:6:28:14:2:21;7359;14;20,4;1014,6
247;2021:6:28:14:2:52;7390;15;20,2;1014,6
248;2021:6:28:14:3:22;7420;1;20,2;1014,6
249;2021:6:28:14:3:52;7450;2;20,2;1014,6
250;2021:6:28:14:4:22;7480;3;20,4;1014,6
251;2021:6:28:14:4:52;7510;4;20,2;1014,6
252;2021:6:28:14:5:22;7540;5;20,2;1014,6
253;2021:6:28:14:5:52;7570;6;20,2;1014,6
254;2021:6:28:14:6:22;7600;7;20,2;1014,7
255;2021:6:28:14:6:52;7630;8;20,2;1014,6
256;2021:6:28:14:7:22;7660;9;20,2;1014,6
257;2021:6:28:14:7:52;7690;10;20,2;1014,6
258;2021:6:28:14:8:22;7720;11;20,2;1014,6
259;2021:6:28:14:8:52;7750;12;20,2;1014,6
260;2021:6:28:14:9:22;7780;13;20,2;1014,6
261;2021:6:28:14:9:52;7810;14;20,2;1014,7
262;2021:6:28:14:10:22;7840;15;20,2;1014,7
263;2021:6:28:14:10:52;7870;1;20,2;1014,6
264;2021:6:28:14:11:22;7900;2;20,2;1014,7
265;2021:6:28:14:11:52;7930;3;20,2;1014,7
266;2021:6:28:14:12:22;7960;4;20,2;1014,7
267;2021:6:28:14:12:52;7990;5;20,2;1014,6
268;2021:6:28:14:13:22;8020;6;20,2;1014,7
269;2021:6:28:14:13:52;8050;7;20,2;1014,7
270;2021:6:28:14:14:22;8080;8;20,2;1014,7
271;2021:6:28:14:14:52;8110;9;20,2;1014,6
272;2021:6:28:14:15:22;8140;10;20,2;1014,6
273;2021:6:28:14:15:52;8170;11;20,2;1014,6
274;2021:6:28:14:16:22;8200;12;20,2;1014,6
275;2021:6:28:14:16:52;8230;13;20,2;1014,6
276;2021:6:28:14:17:22;8260;14;20,2;1014,6
277;2021:6:28:14:17:52;8290;15;20,2;1014,6
278;2021:6:28:14:18:23;8321;1;20,2;1014,6
279;2021:6:28:14:18:53;8351;2;20,2;1014,6
280;2021:6:28:14:19:23;8381;3;20,2;1014,5
281;2021:6:28:14:19:53;8411;4;20,2;1014,5
282;2021:6:28:14:20:23;8441;5;20,2;1014,5
283;2021:6:28:14:20:53;8471;6;20,2;1014,5
284;2021:6:28:14:21:23;8501;7;20,2;1014,5
285;2021:6:28:14:21:53;8531;8;20,2;1014,5
286;2021:6:28:14:22:23;8561;9;20,2;1014,5
287;2021:6:28:14:22:53;8591;10;20,2;1014,5
288;2021:6:28:14:23:23;8621;11;20,2;1014,5
289;2021:6:28:14:23:53;8651;12;20,2;1014,5
290;2021:6:28:14:24:23;8681;13;20,2;1014,5
291;2021:6:28:14:24:53;8711;14;20,2;1014,5
292;2021:6:28:14:25:23;8741;15;20,2;1014,5
293;2021:6:28:14:25:53;8771;1;20,2;1014,5
294;2021:6:28:14:26:23;8801;2;20,2;1014,6
295;2021:6:28:14:26:53;8831;3;20,2;1014,6
296;2021:6:28:14:27:23;8861;4;20,2;1014,5
297;2021:6:28:14:27:53;8891;5;20,2;1014,5
298;2021:6:28:14:28:23;8921;6;20,2;1014,5
299;2021:6:28:14:28:53;8951;7;20,2;1014,5
300;2021:6:28:14:29:23;8981;8;20,2;1014,5
301;2021:6:28:14:29:53;9011;9;20,2;1014,5
302;2021:6:28:14:30:23;9041;10;20,2;1014,5
303;2021:6:28:14:30:53;9071;11;20,2;1014,5
304;2021:6:28:14:31:23;9101;12;20,2;1014,5
305;2021:6:28:14:31:53;9131;13;20,2;1014,5
306;2021:6:28:14:32:23;9161;14;20,2;1014,4
307;2021:6:28:14:32:53;9191;15;20,2;1014,4
308;2021:6:28:14:33:23;9221;1;20,2;1014,5
309;2021:6:28:14:33:53;9251;2;20,2;1014,4
310;2021:6:28:14:34:23;9281;3;20,2;1014,4
311;2021:6:28:14:34:54;9312;4;20,2;1014,4
312;2021:6:28:14:35:23;9341;5;20,2;1014,5
313;2021:6:28:14:35:53;9371;6;20,2;1014,4
314;2021:6:28:14:36:23;9401;7;20,2;1014,4
315;2021:6:28:14:36:54;9432;8;20,2;1014,4
316;2021:6:28:14:37:23;9461;9;20,2;1014,4
317;2021:6:28:14:37:53;9491;10;20,2;1014,4
318;2021:6:28:14:38:23;9521;11;20,2;1014,4
319;2021:6:28:14:38:54;9552;12;20,1;1014,4
320;2021:6:28:14:39:23;9581;13;20,2;1014,5
321;2021:6:28:14:39:53;9611;14;20,2;1014,4
322;2021:6:28:14:40:23;9641;15;20,2;1014,5
323;2021:6:28:14:40:54;9672;1;20,2;1014,4
324;2021:6:28:14:41:24;9702;2;20,2;1014,5
325;2021:6:28:14:41:54;9732;3;20,2;1014,4
326;2021:6:28:14:42:24;9762;4;20,2;1014,5
327;2021:6:28:14:42:54;9792;5;20,2;1014,5
328;2021:6:28:14:43:24;9822;6;20,2;1014,4
329;2021:6:28:14:43:54;9852;7;20,2;1014,5
330;2021:6:28:14:44:24;9882;8;20,2;1014,5
331;2021:6:28:14:44:54;9912;9;20,2;1014,5
332;2021:6:28:14:45:24;9942;10;20,2;1014,5
333;2021:6:28:14:45:54;9972;11;20,2;1014,5
334;2021:6:28:14:46:24;10002;12;20,2;1014,5
335;2021:6:28:14:46:54;10032;13;20,2;1014,4
336;2021:6:28:14:47:24;10062;14;20,2;1014,5
337;2021:6:28:14:47:54;10092;15;20,2;1014,5
338;2021:6:28:14:48:24;10122;1;20,2;1014,5
339;2021:6:28:14:48:54;10152;2;20,2;1014,5
340;2021:6:28:14:49:24;10182;3;20,2;1014,5
341;2021:6:28:14:49:54;10212;4;20,2;1014,5
342;2021:6:28:14:50:24;10242;5;20,2;1014,5
343;2021:6:28:14:50:54;10272;6;20,2;1014,4
344;2021:6:28:14:51:24;10302;7;20,2;1014,4
345;2021:6:28:14:51:54;10332;8;20,2;1014,5
346;2021:6:28:14:52:24;10362;9;20,2;1014,4
347;2021:6:28:14:52:54;10392;10;20,2;1014,4
348;2021:6:28:14:53:24;10422;11;20,2;1014,4
349;2021:6:28:14:53:54;10452;12;20,2;1014,4
350;2021:6:28:14:54:24;10482;13;20,2;1014,4
351;2021:6:28:14:54:54;10512;14;20,2;1014,3
352;2021:6:28:14:55:24;10542;15;20,2;1014,3
353;2021:6:28:14:55:54;10572;1;20,2;1014,3
354;2021:6:28:14:56:25;10603;2;20,2;1014,3
355;2021:6:28:14:56:55;10633;3;20,2;1014,3
356;2021:6:28:14:57:25;10663;4;20,2;1014,3
357;2021:6:28:14:57:55;10693;5;20,2;1014,3
358;2021:6:28:14:58:25;10723;6;20,2;1014,3
359;2021:6:28:14:58:55;10753;7;20,2;1014,3
360;2021:6:28:14:59:24;10782;8;20,2;1014,3
361;2021:6:28:14:59:55;10813;9;20,2;1014,3
362;2021:6:28:15:0:25;10843;10;20,2;1014,3
363;2021:6:28:15:0:54;10872;11;20,2;1014,3
364;2021:6:28:15:1:24;10902;12;20,2;1014,3
365;2021:6:28:15:1:55;10933;13;20,2;1014,3
366;2021:6:28:15:2:25;10963;14;20,2;1014,3
367;2021:6:28:15:2:54;10992;15;20,2;1014,3
368;2021:6:28:15:3:25;11023;1;20,2;1014,3
369;2021:6:28:15:3:55;11053;2;20,2;1014,3
370;2021:6:28:15:4:25;11083;3;20,2;1014,3
371;2021:6:28:15:4:55;11113;4;20,2;1014,3
372;2021:6:28:15:5:25;11143;5;20,2;1014,3
373;2021:6:28:15:5:55;11173;6;20,2;1014,3
374;2021:6:28:15:6:25;11203;7;20,2;1014,3
375;2021:6:28:15:6:55;11233;8;20,2;1014,3
376;2021:6:28:15:7:25;11263;9;20,2;1014,3
377;2021:6:28:15:7:55;11293;10;20,2;1014,3
378;2021:6:28:15:8:25;11323;11;20,2;1014,3
379;2021:6:28:15:8:55;11353;12;20,4;1014,3
380;2021:6:28:15:9:25;11383;13;20,2;1014,3
381;2021:6:28:15:9:55;11413;14;20,2;1014,3
382;2021:6:28:15:10:25;11443;15;20,2;1014,3
383;2021:6:28:15:10:55;11473;1;20,2;1014,4
384;2021:6:28:15:11:25;11503;2;20,2;1014,3
385;2021:6:28:15:11:55;11533;3;20,2;1014,3
386;2021:6:28:15:12:25;11563;4;20,2;1014,4
387;2021:6:28:15:12:55;11593;5;20,2;1014,4
388;2021:6:28:15:13:25;11623;6;20,2;1014,4
389;2021:6:28:15:13:55;11653;7;20,2;1014,3
390;2021:6:28:15:14:25;11683;8;20,2;1014,3
391;2021:6:28:15:14:55;11713;9;20,4;1014,3
392;2021:6:28:15:15:25;11743;10;20,2;1014,3
393;2021:6:28:15:15:55;11773;11;20,2;1014,3
394;2021:6:28:15:16:25;11803;12;20,2;1014,3
395;2021:6:28:15:16:55;11833;13;20,2;1014,4
396;2021:6:28:15:17:25;11863;14;20,2;1014,4
397;2021:6:28:15:17:55;11893;15;20,2;1014,4
398;2021:6:28:15:18:26;11924;1;20,2;1014,4
399;2021:6:28:15:18:56;11954;2;20,2;1014,4
400;2021:6:28:15:19:26;11984;3;20,2;1014,3
401;2021:6:28:15:19:56;12014;4;20,2;1014,4
402;2021:6:28:15:20:26;12044;5;20,2;1014,4
403;2021:6:28:15:20:56;12074;6;20,2;1014,4
404;2021:6:28:15:21:26;12104;7;20,2;1014,4
405;2021:6:28:15:21:56;12134;8;20,2;1014,4
406;2021:6:28:15:22:26;12164;9;20,2;1014,4
407;2021:6:28:15:22:56;12194;10;20,2;1014,3
408;2021:6:28:15:23:26;12224;11;20,2;1014,4
409;2021:6:28:15:23:56;12254;12;20,2;1014,3
410;2021:6:28:15:24:25;12283;13;20,2;1014,3
411;2021:6:28:15:24:56;12314;14;20,2;1014,3
412;2021:6:28:15:25:26;12344;15;20,2;1014,3
413;2021:6:28:15:25:56;12374;1;20,2;1014,3
414;2021:6:28:15:26:26;12404;2;20,2;1014,3
415;2021:6:28:15:26:56;12434;3;20,4;1014,3
416;2021:6:28:15:27:26;12464;4;20,2;1014,4
417;2021:6:28:15:27:56;12494;5;20,2;1014,4
418;2021:6:28:15:28:26;12524;6;20,2;1014,3
419;2021:6:28:15:28:56;12554;7;20,2;1014,3
420;2021:6:28:15:29:26;12584;8;20,2;1014,3
421;2021:6:28:15:29:56;12614;9;20,2;1014,3
422;2021:6:28:15:30:26;12644;10;20,2;1014,3
423;2021:6:28:15:30:56;12674;11;20,2;1014,3
424;2021:6:28:15:31:26;12704;12;20,2;1014,3
425;2021:6:28:15:31:56;12734;13;20,2;1014,4
426;2021:6:28:15:32:26;12764;14;20,2;1014,3
427;2021:6:28:15:32:56;12794;15;20,2;1014,3
428;2021:6:28:15:33:26;12824;1;20,2;1014,3
429;2021:6:28:15:33:56;12854;2;20,2;1014,3
430;2021:6:28:15:34:26;12884;3;20,2;1014,4
431;2021:6:28:15:34:56;12914;4;20,2;1014,3
432;2021:6:28:15:35:26;12944;5;20,2;1014,4
433;2021:6:28:15:35:56;12974;6;20,2;1014,3
434;2021:6:28:15:36:26;13004;7;20,4;1014,4
435;2021:6:28:15:36:56;13034;8;20,4;1014,3
436;2021:6:28:15:37:26;13064;9;20,5;1014,3
437;2021:6:28:15:37:56;13094;10;20,2;1014,3
438;2021:6:28:15:38:26;13124;11;20,2;1014,3
439;2021:6:28:15:38:56;13154;12;20,4;1014,3
440;2021:6:28:15:39:26;13184;13;20,5;1014,3
441;2021:6:28:15:39:56;13214;14;20,2;1014,3
442;2021:6:28:15:40:26;13244;15;20,4;1014,3
443;2021:6:28:15:40:57;13275;1;20,4;1014,3
444;2021:6:28:15:41:27;13305;2;20,2;1014,3
445;2021:6:28:15:41:57;13335;3;20,2;1014,3
446;2021:6:28:15:42:27;13365;4;20,5;1014,3
447;2021:6:28:15:42:57;13395;5;20,4;1014,3
448;2021:6:28:15:43:27;13425;6;20,5;1014,3
449;2021:6:28:15:43:57;13455;7;20,5;1014,3
450;2021:6:28:15:44:27;13485;8;20,4;1014,3
451;2021:6:28:15:44:57;13515;9;20,2;1014,3
452;2021:6:28:15:45:27;13545;10;20,4;1014,3
453;2021:6:28:15:45:57;13575;11;20,4;1014,3
454;2021:6:28:15:46:27;13605;12;20,4;1014,2
455;2021:6:28:15:46:57;13635;13;20,4;1014,3
456;2021:6:28:15:47:27;13665;14;20,4;1014,3
457;2021:6:28:15:47:57;13695;15;20,5;1014,3
458;2021:6:28:15:48:27;13725;1;20,5;1014,3
459;2021:6:28:15:48:57;13755;2;20,5;1014,3
460;2021:6:28:15:49:27;13785;3;20,5;1014,3
461;2021:6:28:15:49:57;13815;4;20,5;1014,3
462;2021:6:28:15:50:27;13845;5;20,5;1014,3
463;2021:6:28:15:50:57;13875;6;20,5;1014,3
464;2021:6:28:15:51:27;13905;7;20,5;1014,4
465;2021:6:28:15:51:57;13935;8;20,5;1014,3
466;2021:6:28:15:52:27;13965;9;20,5;1014,3
467;2021:6:28:15:52:57;13995;10;20,5;1014,3
468;2021:6:28:15:53:27;14025;11;20,5;1014,3
469;2021:6:28:15:53:57;14055;12;20,5;1014,3
470;2021:6:28:15:54:27;14085;13;20,5;1014,3
471;2021:6:28:15:54:57;14115;14;20,5;1014,3
472;2021:6:28:15:55:27;14145;15;20,5;1014,3
473;2021:6:28:15:55:58;14176;1;20,5;1014,3
474;2021:6:28:15:56:27;14205;2;20,5;1014,3
475;2021:6:28:15:56:57;14235;3;20,5;1014,3
476;2021:6:28:15:57:28;14266;4;20,5;1014,2
477;2021:6:28:15:57:57;14295;5;20,5;1014,3
478;2021:6:28:15:58:27;14325;6;20,5;1014,3
479;2021:6:28:15:58:58;14356;7;20,5;1014,3
480;2021:6:28:15:59:28;14386;8;20,5;1014,3
481;2021:6:28:15:59:57;14415;9;20,5;1014,2
482;2021:6:28:16:0:27;14445;10;20,5;1014,2
483;2021:6:28:16:0:58;14476;11;20,5;1014,2
