Inoculum 1,1,1,15.46,0.0,5.0
Hour,Volume(ml),Volume From Sample(ml),Volume/Gram(ml/g),Innoculum Avg(ml/g),Total Evolved(ml)
176.481,0,0,11.889,183.807,0
176.836,0,0,11.705,180.956,0
176.956,0,0,11.713,181.086,0
176.823,0,0,11.704,180.949,0
4.652,0,0,0.308,4.761,0
Inoculum 2,1,1,15.48,0.0,5.2
Hour,Volume(ml),Volume From Sample(ml),Volume/Gram(ml/g),Innoculum Avg(ml/g),Total Evolved(ml)
4.827,0,0,0.307,4.756,0
9.655,0,0,0.615,9.513,0
9.655,0,0,0.615,9.513,0
4.828,0,0,0.307,4.757,0
9.656,0,0,0.615,9.514,0
4.829,0,0,0.307,4.757,0
9.657,0,0,0.615,9.515,0
9.657,0,0,0.615,9.515,0
4.829,0,0,0.307,4.758,0
9.657,0,0,0.615,9.514,0
4.829,0,0,0.307,4.757,0
9.657,0,0,0.615,9.515,0
9.658,0,0,0.615,9.515,0
4.829,0,0,0.307,4.758,0
9.658,0,0,0.615,9.515,0
4.829,0,0,0.307,4.758,0
9.658,0,0,0.615,9.516,0
9.659,0,0,0.615,9.517,0
4.83,0,0,0.307,4.759,0
9.66,0,0,0.615,9.517,0
4.83,0,0,0.307,4.759,0
9.66,0,0,0.615,9.517,0
9.66,0,0,0.615,9.517,0
4.828,0,0,0.307,4.758,0
9.659,0,0,0.615,9.516,0
4.83,0,0,0.307,4.759,0
9.661,0,0,0.615,9.518,0
9.662,0,0,0.615,9.517,0
4.831,0,0,0.307,4.759,0
9.66,0,0,0.615,9.518,0
4.827,0,0,0.307,4.756,0
9.66,0,0,0.615,9.517,0
9.655,0,0,0.615,9.514,0
4.828,0,0,0.307,4.756,0
9.655,0,0,0.615,9.513,0
4.828,0,0,0.307,4.756,0
9.655,0,0,0.615,9.513,0
9.655,0,0,0.511,7.915,0
4.828,0,0,0.411,6.355,0
9.656,0,0,0.615,9.513,0
4.828,0,0,0.307,4.757,0
9.655,0,0,0.615,9.513,0
9.656,0,0,0.511,7.915,0
4.828,0,0,0.41,6.354,0
9.655,0,0,0.511,7.915,0
4.828,0,0,0.41,6.354,0
9.658,0,0,0.615,9.514,0
4.83,0,0,0.407,6.307,0
9.662,0,0,0.515,7.967,0
9.657,0,0,0.511,7.917,0
4.828,0,0,0.411,6.355,0
9.657,0,0,0.615,9.515,0
4.83,0,0,0.407,6.308,0
9.656,0,0,0.515,7.967,0
4.828,0,0,0.407,6.307,0
9.656,0,0,0.515,7.965,0
9.657,0,0,0.615,9.514,0
4.828,0,0,0.407,6.306,0
9.656,0,0,0.514,7.964,0
4.828,0,0,0.407,6.306,0
9.656,0,0,0.514,7.964,0
9.655,0,0,0.615,9.513,0
4.828,0,0,0.307,4.757,0
9.658,0,0,0.615,9.515,0
4.828,0,0,0.307,4.757,0
9.658,0,0,0.615,9.515,0
9.66,0,0,0.615,9.518,0
4.832,0,0,0.308,4.761,0
9.671,0,0,0.616,9.529,0
4.839,0,0,0.308,4.769,0
9.675,0,0,0.616,9.532,0
9.667,0,0,0.615,9.525,0
4.837,0,0,0.308,4.766,0
9.681,0,0,0.616,9.539,0
4.837,0,0,0.308,4.766,0
9.674,0,0,0.616,9.532,0
9.674,0,0,0.616,9.532,0
4.837,0,0,0.308,4.766,0
9.674,0,0,0.616,9.531,0
4.837,0,0,0.308,4.766,0
9.674,0,0,0.616,9.531,0
9.674,0,0,0.616,9.531,0
4.837,0,0,0.308,4.767,0
9.679,0,0,0.616,9.536,0
4.839,0,0,0.308,4.769,0
9.679,0,0,0.616,9.538,0
9.682,0,0,0.616,9.539,0
4.841,0,0,0.308,4.77,0
9.682,0,0,0.616,9.54,0
4.841,0,0,0.308,4.769,0
9.681,0,0,0.616,9.539,0
9.68,0,0,0.616,9.538,0
4.844,0,0,0.308,4.771,0
9.68,0,0,0.616,9.539,0
4.844,0,0,0.308,4.771,0
9.687,0,0,0.617,9.545,0
9.689,0,0,0.617,9.546,0
4.845,0,0,0.308,4.774,0
9.691,0,0,0.617,9.548,0
4.845,0,0,0.308,4.774,0
9.69,0,0,0.617,9.548,0
9.691,0,0,0.617,9.547,0
4.845,0,0,0.308,4.773,0
9.691,0,0,0.617,9.548,0
4.845,0,0,0.308,4.774,0
9.691,0,0,0.617,9.547,0
9.683,0,0,0.616,9.541,0
4.845,0,0,0.308,4.774,0
9.685,0,0,0.617,9.544,0
4.84,0,0,0.308,4.768,0
9.69,0,0,0.617,9.546,0
9.684,0,0,0.616,9.539,0
4.841,0,0,0.308,4.769,0
9.681,0,0,0.616,9.538,0
4.84,0,0,0.308,4.769,0
9.681,0,0,0.616,9.538,0
9.681,0,0,0.513,7.936,0
4.841,0,0,0.412,6.371,0
9.681,0,0,0.616,9.538,0
4.84,0,0,0.308,4.769,0
9.68,0,0,0.616,9.538,0
9.68,0,0,0.513,7.936,0
4.84,0,0,0.412,6.371,0
9.68,0,0,0.513,7.935,0
4.84,0,0,0.412,6.37,0
9.68,0,0,0.616,9.537,0
4.84,0,0,0.408,6.322,0
9.68,0,0,0.516,7.984,0
9.68,0,0,0.513,7.935,0
4.84,0,0,0.412,6.37,0
9.68,0,0,0.616,9.537,0
4.84,0,0,0.408,6.322,0
9.68,0,0,0.516,7.983,0
4.84,0,0,0.408,6.319,0
9.679,0,0,0.516,7.984,0
9.68,0,0,0.616,9.538,0
4.84,0,0,0.308,4.769,0
9.679,0,0,0.616,9.536,0
4.84,0,0,0.408,6.321,0
9.679,0,0,0.516,7.983,0
9.675,0,0,0.616,9.533,0
4.838,0,0,0.308,4.766,0
9.677,0,0,0.616,9.531,0
4.838,0,0,0.308,4.766,0
4.836,0,0,0.308,4.767,0
Day,Volume(ml),Volume From Sample(ml),Volume/Gram(ml/g),Innoculum Avg(ml/g),Total Evolved(ml)
183.496,0,0,11.679,180.789,0
183.486,0,0,11.778,182.326,0
188.371,0,0,11.889,184.045,0
183.899,0,0,11.705,181.19,0
184.039,0,0,11.713,181.32,0
183.903,0,0,11.704,181.183,0
4.836,0,0,0.308,4.767,0
Inoculum 3,1,1,15.5,0.0,5.17
Hour,Volume(ml),Volume From Sample(ml),Volume/Gram(ml/g),Innoculum Avg(ml/g),Total Evolved(ml)
4.799,0,0,0.307,4.762,0
9.599,0,0,0.615,9.525,0
9.6,0,0,0.615,9.525,0
4.801,0,0,0.307,4.763,0
9.601,0,0,0.615,9.526,0
4.801,0,0,0.307,4.764,0
9.601,0,0,0.615,9.527,0
9.601,0,0,0.615,9.527,0
4.801,0,0,0.307,4.764,0
9.601,0,0,0.615,9.527,0
4.801,0,0,0.307,4.764,0
9.601,0,0,0.615,9.527,0
9.602,0,0,0.615,9.528,0
4.801,0,0,0.307,4.764,0
9.602,0,0,0.615,9.528,0
4.801,0,0,0.307,4.764,0
9.603,0,0,0.615,9.528,0
9.604,0,0,0.615,9.529,0
4.802,0,0,0.307,4.765,0
9.604,0,0,0.615,9.529,0
4.802,0,0,0.307,4.765,0
9.604,0,0,0.615,9.53,0
9.604,0,0,0.615,9.53,0
4.802,0,0,0.307,4.765,0
9.6,0,0,0.615,9.528,0
4.802,0,0,0.307,4.765,0
9.605,0,0,0.615,9.531,0
9.605,0,0,0.615,9.529,0
4.801,0,0,0.307,4.765,0
9.606,0,0,0.615,9.531,0
4.799,0,0,0.307,4.763,0
9.602,0,0,0.615,9.529,0
9.603,0,0,0.615,9.526,0
4.8,0,0,0.307,4.762,0
9.599,0,0,0.615,9.525,0
4.8,0,0,0.307,4.763,0
9.599,0,0,0.615,9.525,0
4.8,0,0,0.511,7.925,0
9.6,0,0,0.411,6.363,0
9.6,0,0,0.615,9.526,0
4.8,0,0,0.307,4.763,0
9.6,0,0,0.615,9.525,0
4.8,0,0,0.511,7.926,0
9.599,0,0,0.41,6.363,0
4.8,0,0,0.511,7.925,0
9.599,0,0,0.41,6.362,0
9.602,0,0,0.615,9.527,0
4.8,0,0,0.407,6.315,0
9.602,0,0,0.515,7.977,0
4.802,0,0,0.511,7.928,0
9.602,0,0,0.411,6.364,0
9.602,0,0,0.615,9.527,0
4.804,0,0,0.407,6.316,0
9.606,0,0,0.515,7.977,0
4.801,0,0,0.407,6.315,0
9.601,0,0,0.515,7.975,0
9.601,0,0,0.615,9.527,0
4.8,0,0,0.407,6.314,0
9.6,0,0,0.514,7.974,0
4.8,0,0,0.407,6.314,0
9.6,0,0,0.514,7.974,0
9.6,0,0,0.615,9.526,0
4.8,0,0,0.307,4.763,0
9.6,0,0,0.615,9.527,0
4.8,0,0,0.307,4.763,0
9.6,0,0,0.615,9.527,0
9.608,0,0,0.615,9.531,0
4.804,0,0,0.308,4.767,0
9.617,0,0,0.616,9.541,0
4.813,0,0,0.308,4.775,0
9.619,0,0,0.616,9.544,0
9.612,0,0,0.615,9.537,0
4.811,0,0,0.308,4.772,0
9.626,0,0,0.616,9.551,0
4.809,0,0,0.308,4.772,0
9.618,0,0,0.616,9.544,0
9.619,0,0,0.616,9.544,0
4.809,0,0,0.308,4.772,0
9.618,0,0,0.616,9.544,0
4.809,0,0,0.308,4.772,0
9.618,0,0,0.616,9.543,0
9.619,0,0,0.616,9.544,0
4.811,0,0,0.308,4.773,0
9.625,0,0,0.616,9.549,0
4.813,0,0,0.308,4.775,0
9.625,0,0,0.616,9.55,0
9.626,0,0,0.616,9.552,0
4.814,0,0,0.308,4.776,0
9.627,0,0,0.616,9.552,0
4.813,0,0,0.308,4.776,0
9.626,0,0,0.616,9.551,0
9.625,0,0,0.616,9.55,0
4.813,0,0,0.308,4.778,0
9.625,0,0,0.616,9.551,0
4.816,0,0,0.308,4.777,0
9.629,0,0,0.617,9.557,0
9.633,0,0,0.617,9.558,0
4.817,0,0,0.308,4.78,0
9.635,0,0,0.617,9.56,0
4.817,0,0,0.308,4.78,0
9.634,0,0,0.617,9.56,0
9.635,0,0,0.617,9.56,0
4.817,0,0,0.308,4.779,0
9.635,0,0,0.617,9.56,0
4.817,0,0,0.308,4.78,0
9.634,0,0,0.617,9.56,0
9.627,0,0,0.616,9.553,0
4.817,0,0,0.308,4.78,0
9.633,0,0,0.617,9.557,0
4.812,0,0,0.308,4.775,0
9.634,0,0,0.617,9.559,0
9.625,0,0,0.616,9.551,0
4.812,0,0,0.308,4.775,0
9.625,0,0,0.616,9.55,0
4.813,0,0,0.308,4.775,0
9.625,0,0,0.616,9.551,0
4.812,0,0,0.513,7.946,0
9.625,0,0,0.412,6.38,0
9.625,0,0,0.616,9.55,0
4.812,0,0,0.308,4.775,0
9.625,0,0,0.616,9.55,0
4.812,0,0,0.513,7.946,0
9.624,0,0,0.412,6.379,0
4.812,0,0,0.513,7.946,0
9.624,0,0,0.412,6.379,0
9.624,0,0,0.616,9.549,0
4.812,0,0,0.408,6.33,0
9.624,0,0,0.516,7.994,0
4.812,0,0,0.513,7.945,0
9.624,0,0,0.412,6.378,0
9.624,0,0,0.616,9.549,0
4.812,0,0,0.408,6.33,0
9.622,0,0,0.516,7.993,0
4.808,0,0,0.408,6.327,0
9.625,0,0,0.516,7.994,0
9.625,0,0,0.616,9.55,0
4.812,0,0,0.308,4.775,0
9.625,0,0,0.616,9.548,0
4.809,0,0,0.408,6.329,0
9.623,0,0,0.516,7.993,0
9.621,0,0,0.616,9.546,0
4.809,0,0,0.308,4.772,0
9.617,0,0,0.616,9.544,0
4.809,0,0,0.308,4.772,0
4.812,0,0,0.308,4.773,0
Day,Volume(ml),Volume From Sample(ml),Volume/Gram(ml/g),Innoculum Avg(ml/g),Total Evolved(ml)
182.438,0,0,11.679,181.022,0
182.421,0,0,11.778,182.561,0
187.295,0,0,11.889,184.282,0
182.843,0,0,11.705,181.424,0
182.974,0,0,11.713,181.555,0
